,n_com,I,C,M,R,L
6,12.0,6.0,0.07251,0.01002,0.26202,0.03281
7,12.0,7.0,0.08248,0.02319,0.19497,0.27868
8,12.0,8.0,0.06716,0.02883,0.19893,0.00295
9,12.0,9.0,0.07038,0.00239,0.43475,0.01018
10,12.0,10.0,0.07619,0.04459,0.05018,0.00496
11,12.0,11.0,0.06356,0.02514,0.31318,0.00487
12,12.0,12.0,0.0814,0.04353,0.62065,0.00315
13,12.0,13.0,0.17621,0.03426,0.60515,0.00547
14,12.0,14.0,0.10839,0.00514,0.90842,0.00267
15,12.0,15.0,0.0836,0.03383,0.5244,0.05222
16,12.0,16.0,0.11981,0.02685,0.8583,0.20638
17,12.0,17.0,0.16998,0.03715,0.83237,0.3507
18,12.0,18.0,0.08618,0.01189,0.73412,0.12934
19,12.0,19.0,0.07862,0.0285,0.69698,0.05827
20,12.0,20.0,0.12385,0.0435,0.50125,0.23146
21,12.0,21.0,0.07194,0.0451,0.25357,0.19868
22,12.0,22.0,0.09236,0.03203,0.35936,0.01214
23,12.0,23.0,0.1341,0.04958,0.63594,0.22726
24,12.0,24.0,0.20781,0.02629,0.63048,0.06352
25,12.0,25.0,0.17593,0.05892,0.04811,0.02137
26,12.0,26.0,0.1259,0.01256,0.52149,0.3806
27,12.0,27.0,0.20361,0.0336,0.51782,0.0694
28,12.0,28.0,0.16038,0.03252,0.97248,0.00367
29,12.0,29.0,0.15219,0.05477,0.89195,0.0122
30,12.0,30.0,0.2317,0.02743,0.32085,0.01061
1,13.0,1.0,0.04164,0.0353,0.17413,0.02095
2,13.0,2.0,0.02761,0.02175,0.52275,0.26657
3,13.0,3.0,0.06942,0.01333,0.51794,0.04136
4,13.0,4.0,0.05578,0.02199,0.05217,0.00206
5,13.0,5.0,0.02166,0.01102,0.18823,0.0023
6,13.0,6.0,0.0456,0.01485,0.93918,0.0519
7,13.0,7.0,0.09518,0.01664,0.88633,0.01153
8,13.0,8.0,0.04841,0.00285,0.09142,0.08397
9,13.0,9.0,0.03786,0.0217,0.85768,0.0237
10,13.0,10.0,0.06281,0.01589,0.62044,0.00439
11,13.0,11.0,0.08635,0.03601,0.89626,0.36444
12,13.0,12.0,0.11318,0.00272,0.11422,0.03225
13,13.0,13.0,0.11147,0.02672,0.05772,0.04127
14,13.0,14.0,0.07988,0.02531,0.26197,0.04816
15,13.0,15.0,0.08977,0.02615,0.75376,0.00252
16,13.0,16.0,0.07762,0.01904,0.48121,0.40411
17,13.0,17.0,0.05586,0.04298,0.76096,0.01643
18,13.0,18.0,0.1394,0.02998,0.64452,0.03509
19,13.0,19.0,0.11365,0.02193,0.76509,0.12234
20,13.0,20.0,0.1573,0.01446,0.28573,0.37245
21,13.0,21.0,0.0589,0.03191,0.92195,0.00469
22,13.0,22.0,0.1042,0.01085,0.03931,0.01593
23,13.0,23.0,0.1225,0.07769,0.80281,0.00273
24,13.0,24.0,0.11928,0.04352,0.6065,0.00898
25,13.0,25.0,0.12359,0.04262,0.45426,0.34185
26,13.0,26.0,0.09295,0.01981,0.20058,0.00926
27,13.0,27.0,0.13586,0.033,0.3825,0.02573
28,13.0,28.0,0.1714,0.0404,0.98346,0.23761
29,13.0,29.0,0.15484,0.02993,0.81405,0.0034
30,13.0,30.0,0.12375,0.03075,0.47028,0.40921
1,14.0,1.0,0.03952,0.00083,0.97054,0.0026
2,14.0,2.0,0.04498,0.02737,0.86179,0.00223
3,14.0,3.0,0.06287,0.01593,0.9579,0.03644
4,14.0,4.0,0.02727,0.02386,0.424,0.05176
5,14.0,5.0,0.08693,0.00754,0.71489,0.03115
6,14.0,6.0,0.0695,0.01031,0.36374,0.35292
7,14.0,7.0,0.06236,0.03435,0.15535,0.01456
8,14.0,8.0,0.06991,0.0375,0.24685,0.0037
9,14.0,9.0,0.05261,0.02489,0.44005,0.16585
10,14.0,10.0,0.0926,0.00264,0.60727,0.32794
11,14.0,11.0,0.04504,0.00283,0.30321,0.12119
12,14.0,12.0,0.08892,0.00884,0.21792,0.00215
13,14.0,13.0,0.10537,0.04502,0.04712,0.1717
14,14.0,14.0,0.10291,0.00257,0.88278,0.017
15,14.0,15.0,0.04804,0.02089,0.36528,0.00697
16,14.0,16.0,0.1406,0.02266,0.72466,0.02707
17,14.0,17.0,0.11813,0.00489,0.3658,0.16238
18,14.0,18.0,0.10638,0.0327,0.03265,0.00343
19,14.0,19.0,0.08342,0.05295,0.07401,0.01135
20,14.0,20.0,0.11758,0.0404,0.90794,0.00507
21,14.0,21.0,0.06931,0.04534,0.26882,0.00539
22,14.0,22.0,0.191,0.0583,0.77516,0.35965
23,14.0,23.0,0.12218,0.01901,0.12195,0.04973
24,14.0,24.0,0.14056,0.01127,0.9735,0.00483
25,14.0,25.0,0.08062,0.06651,0.57763,0.4785
26,14.0,26.0,0.1674,0.04554,0.88834,0.00279
27,14.0,27.0,0.19581,0.05903,0.41758,0.03036
28,14.0,28.0,0.21238,0.08365,0.44382,0.04347
29,14.0,29.0,0.10228,0.05004,0.58742,0.01322
30,14.0,30.0,0.11578,0.06713,0.94878,0.36801
1,15.0,1.0,0.04715,0.03157,0.32104,0.03874
2,15.0,2.0,0.03512,0.01911,0.79362,0.073
3,15.0,3.0,0.03571,0.00942,0.37883,0.17313
4,15.0,4.0,0.04842,0.02228,0.21551,0.17943
5,15.0,5.0,0.0588,0.00432,0.35065,0.0217
6,15.0,6.0,0.0768,0.02882,0.41979,0.00644
7,15.0,7.0,0.1013,0.01518,0.45399,0.00462
8,15.0,8.0,0.05067,0.03038,0.88436,0.10128
9,15.0,9.0,0.09157,0.00277,0.39012,0.15824
10,15.0,10.0,0.14052,0.0116,0.24128,0.00345
11,15.0,11.0,0.07445,0.0101,0.44815,0.00908
12,15.0,12.0,0.11817,0.024,0.74979,0.03335
13,15.0,13.0,0.09195,0.01598,0.56647,0.02996
14,15.0,14.0,0.08881,0.04335,0.62853,0.0033
15,15.0,15.0,0.07847,0.01589,0.85683,0.01924
16,15.0,16.0,0.11457,0.00242,0.4635,0.00606
17,15.0,17.0,0.07402,0.05365,0.5411,0.03417
18,15.0,18.0,0.09142,0.03673,0.16386,0.00993
19,15.0,19.0,0.13906,0.03945,0.56573,0.06605
20,15.0,20.0,0.0619,0.02202,0.84811,0.00356
21,15.0,21.0,0.07655,0.0403,0.75591,0.00552
22,15.0,22.0,0.10681,0.06405,0.21056,0.09871
23,15.0,23.0,0.12108,0.03579,0.45167,0.00291
24,15.0,24.0,0.10389,0.04645,0.8108,0.03037
25,15.0,25.0,0.15621,0.04932,0.45953,0.00384
26,15.0,26.0,0.1683,0.03387,0.49721,0.01554
27,15.0,27.0,0.18929,0.0435,0.75013,0.03721
28,15.0,28.0,0.16889,0.03141,0.76384,0.02813
29,15.0,29.0,0.21298,0.04424,0.92267,0.09156
30,15.0,30.0,0.21957,0.03085,0.18628,0.01247
1,16.0,1.0,0.01886,0.0051,0.96719,0.02963
2,16.0,2.0,0.02085,0.00702,0.41604,0.35056
3,16.0,3.0,0.08526,0.04054,0.35375,0.2726
4,16.0,4.0,0.04048,0.00462,0.15273,0.04567
5,16.0,5.0,0.08687,0.0094,0.31237,0.18397
6,16.0,6.0,0.06235,0.02213,0.8409,0.00296
7,16.0,7.0,0.11936,0.02528,0.92376,0.00934
8,16.0,8.0,0.03242,0.00756,0.16505,0.00313
9,16.0,9.0,0.07159,0.04606,0.62124,0.1089
10,16.0,10.0,0.0772,0.02142,0.67536,0.00534
11,16.0,11.0,0.07739,0.01879,0.03945,0.02608
12,16.0,12.0,0.0686,0.01762,0.50564,0.34032
13,16.0,13.0,0.05377,0.02027,0.97369,0.05267
14,16.0,14.0,0.1599,0.00302,0.47294,0.14918
15,16.0,15.0,0.05598,0.03227,0.79041,0.00554
16,16.0,16.0,0.09664,0.0462,0.71504,0.12414
17,16.0,17.0,0.12854,0.04682,0.51102,0.00578
18,16.0,18.0,0.10609,0.0175,0.10696,0.44425
19,16.0,19.0,0.12068,0.01973,0.56374,0.08505
20,16.0,20.0,0.12657,0.05623,0.11053,0.05568
21,16.0,21.0,0.12429,0.04607,0.61911,0.20699
22,16.0,22.0,0.0963,0.01851,0.06221,0.03497
23,16.0,23.0,0.11708,0.04061,0.16885,0.00424
24,16.0,24.0,0.11003,0.04914,0.44444,0.00905
25,16.0,25.0,0.14475,0.06268,0.11982,0.38409
26,16.0,26.0,0.168,0.05883,0.50681,0.04471
27,16.0,27.0,0.10341,0.04455,0.13137,0.00378
28,16.0,28.0,0.14414,0.04352,0.35543,0.00966
29,16.0,29.0,0.157,0.04199,0.00226,0.01746
30,16.0,30.0,0.21864,0.04565,0.95828,0.08009
1,17.0,1.0,0.05375,0.01896,0.32769,0.08017
2,17.0,2.0,0.0587,0.00268,0.27505,0.01041
3,17.0,3.0,0.05264,0.00953,0.32822,0.01829
4,17.0,4.0,0.10271,0.00138,0.26757,0.01032
5,17.0,5.0,0.06191,0.01023,0.07395,0.21007
6,17.0,6.0,0.04574,0.01482,0.59881,0.01015
7,17.0,7.0,0.09459,0.01495,0.48517,0.37406
8,17.0,8.0,0.09689,0.02771,0.30496,0.00475
9,17.0,9.0,0.08713,0.02717,0.35458,0.00662
10,17.0,10.0,0.07713,0.02976,0.78622,0.01155
11,17.0,11.0,0.05684,0.01989,0.70765,0.29791
12,17.0,12.0,0.10717,0.07349,0.90623,0.02508
13,17.0,13.0,0.07673,0.02034,0.52447,0.16852
14,17.0,14.0,0.09259,0.01317,0.67044,0.01892
15,17.0,15.0,0.06538,0.02024,0.11037,0.05559
16,17.0,16.0,0.04449,0.00865,0.47184,0.00209
17,17.0,17.0,0.09414,0.01046,0.77505,0.3751
18,17.0,18.0,0.09528,0.05055,0.12309,0.02277
19,17.0,19.0,0.11616,0.03663,0.71106,0.00417
20,17.0,20.0,0.22512,0.02763,0.98489,0.29224
21,17.0,21.0,0.05789,0.02327,0.92928,0.01593
22,17.0,22.0,0.21067,0.0189,0.95532,0.10399
23,17.0,23.0,0.12211,0.05325,0.18141,0.36009
24,17.0,24.0,0.10071,0.04292,0.17702,0.12841
25,17.0,25.0,0.1461,0.01239,0.13503,0.00253
26,17.0,26.0,0.19705,0.05607,0.95906,0.004
27,17.0,27.0,0.12281,0.08087,0.00111,0.00429
28,17.0,28.0,0.16583,0.04569,0.02904,0.07867
29,17.0,29.0,0.14589,0.05689,0.55713,0.14654
30,17.0,30.0,0.12936,0.0317,0.57947,0.0072
1,18.0,1.0,0.0186,0.01335,0.19511,0.01104
2,18.0,2.0,0.04226,0.00886,0.36211,0.1903
3,18.0,3.0,0.01439,0.00136,0.29191,0.08028
4,18.0,4.0,0.0597,0.02321,0.90127,0.0043
5,18.0,5.0,0.08412,0.00951,0.47862,0.35023
6,18.0,6.0,0.02771,0.00294,0.30177,0.18662
7,18.0,7.0,0.08821,0.0286,0.29353,0.02367
8,18.0,8.0,0.07292,0.04927,0.35161,0.01602
9,18.0,9.0,0.06422,0.02023,0.94619,0.04419
10,18.0,10.0,0.03936,0.02749,0.55383,0.00749
11,18.0,11.0,0.06694,0.04372,0.66674,0.11742
12,18.0,12.0,0.0309,0.02322,0.57,0.02947
13,18.0,13.0,0.05776,0.02966,0.56891,0.15221
14,18.0,14.0,0.06759,0.03333,0.6216,0.08055
15,18.0,15.0,0.09687,0.03074,0.58883,0.08521
16,18.0,16.0,0.07738,0.03155,0.55429,0.04381
17,18.0,17.0,0.12615,0.03896,0.6153,0.00601
18,18.0,18.0,0.14254,0.0216,0.61717,0.05471
19,18.0,19.0,0.08239,0.02521,0.49897,0.00363
20,18.0,20.0,0.15156,0.03435,0.05823,0.03499
21,18.0,21.0,0.18669,0.04496,0.40327,0.24727
22,18.0,22.0,0.1158,0.05434,0.81927,0.00392
23,18.0,23.0,0.12814,0.04464,0.72096,0.08194
24,18.0,24.0,0.09134,0.06975,0.66257,0.00342
25,18.0,25.0,0.11213,0.03054,0.33846,0.11079
26,18.0,26.0,0.10674,0.02832,0.17774,0.0073
27,18.0,27.0,0.13645,0.05111,0.60592,0.15639
28,18.0,28.0,0.20337,0.03926,0.44551,0.00781
29,18.0,29.0,0.24627,0.05325,0.07668,0.0226
30,18.0,30.0,0.14961,0.01968,0.55861,0.00366
1,19.0,1.0,0.04931,0.00742,0.58282,0.25775
2,19.0,2.0,0.03951,0.00379,0.51567,0.00373
3,19.0,3.0,0.0256,0.01306,0.24608,0.34649
4,19.0,4.0,0.0449,0.00513,0.83023,0.00387
5,19.0,5.0,0.02399,0.00217,0.68923,0.08745
6,19.0,6.0,0.00504,0.00356,0.93227,0.10556
7,19.0,7.0,0.1023,0.00907,0.65966,0.20752
8,19.0,8.0,0.03963,0.02614,0.60689,0.48196
9,19.0,9.0,0.05896,0.03937,0.87409,0.01409
10,19.0,10.0,0.10126,0.01621,0.38976,0.13655
11,19.0,11.0,0.04763,0.00909,0.51867,0.33074
12,19.0,12.0,0.08344,0.03515,0.44924,0.1718
13,19.0,13.0,0.13093,0.04074,0.70193,0.02507
14,19.0,14.0,0.08703,0.02184,0.10296,0.00879
15,19.0,15.0,0.06437,0.03408,0.36404,0.00475
16,19.0,16.0,0.1151,0.03668,0.52965,0.00215
17,19.0,17.0,0.11508,0.01211,0.64456,0.03491
18,19.0,18.0,0.04562,0.0213,0.31637,0.00583
19,19.0,19.0,0.09036,0.0153,0.7539,0.06447
20,19.0,20.0,0.09004,0.03369,0.13136,0.08131
21,19.0,21.0,0.08443,0.05466,0.07752,0.02364
22,19.0,22.0,0.08174,0.04477,0.61836,0.0162
23,19.0,23.0,0.11444,0.04328,0.40948,0.18297
24,19.0,24.0,0.11582,0.00475,0.31646,0.00491
25,19.0,25.0,0.15903,0.04922,0.90068,0.02505
26,19.0,26.0,0.16976,0.03042,0.32521,0.28816
27,19.0,27.0,0.14371,0.08329,0.88566,0.34565
28,19.0,28.0,0.20191,0.06509,0.08913,0.01865
29,19.0,29.0,0.14903,0.07588,0.47633,0.41646
30,19.0,30.0,0.19544,0.05288,0.57172,0.04426
1,20.0,1.0,0.01179,0.0114,0.51667,0.00566
2,20.0,2.0,0.01789,0.00333,0.6276,0.01701
3,20.0,3.0,0.08112,0.00131,0.26253,0.00435
4,20.0,4.0,0.05967,0.01091,0.09777,0.00696
5,20.0,5.0,0.04438,0.00981,0.78567,0.02685
6,20.0,6.0,0.02449,0.00596,0.83943,0.00524
7,20.0,7.0,0.08027,0.0125,0.2429,0.37244
8,20.0,8.0,0.09354,0.03839,0.60436,0.03296
9,20.0,9.0,0.04147,0.01709,0.12817,0.0602
10,20.0,10.0,0.07496,0.01144,0.81719,0.00773
11,20.0,11.0,0.03711,0.02935,0.10543,0.00274
12,20.0,12.0,0.04148,0.01997,0.80057,0.01943
13,20.0,13.0,0.06227,0.01348,0.24463,0.23959
14,20.0,14.0,0.1897,0.02753,0.33305,0.02725
15,20.0,15.0,0.02248,0.01976,0.18884,0.09228
16,20.0,16.0,0.10206,0.03232,0.29758,0.33174
17,20.0,17.0,0.06631,0.01892,0.97037,0.05065
18,20.0,18.0,0.06055,0.00501,0.46471,0.00778
19,20.0,19.0,0.07599,0.01531,0.40365,0.01966
20,20.0,20.0,0.14374,0.02771,0.98751,0.00227
21,20.0,21.0,0.11342,0.05049,0.7529,0.36814
22,20.0,22.0,0.12731,0.02854,0.32827,0.01958
23,20.0,23.0,0.12058,0.02911,0.28993,0.01471
24,20.0,24.0,0.1819,0.04739,0.56968,0.16562
25,20.0,25.0,0.17892,0.04474,0.05788,0.01638
26,20.0,26.0,0.13993,0.02083,0.28781,0.01441
27,20.0,27.0,0.11315,0.07539,0.69691,0.03211
28,20.0,28.0,0.13962,0.03898,0.6293,0.04359
29,20.0,29.0,0.1351,0.03436,0.84154,0.15464
30,20.0,30.0,0.23643,0.04289,0.14895,0.0303
1,21.0,1.0,0.01463,0.00231,0.2147,0.09669
2,21.0,2.0,0.04083,0.00013,0.75565,0.00266
3,21.0,3.0,0.05221,0.00648,0.85311,0.06294
4,21.0,4.0,0.05374,0.02753,0.41769,0.02392
5,21.0,5.0,0.08326,0.01397,0.84233,0.4623
6,21.0,6.0,0.01328,0.00625,0.03477,0.01966
7,21.0,7.0,0.05743,0.02135,0.57419,0.00509
8,21.0,8.0,0.03696,0.01597,0.27599,0.13924
9,21.0,9.0,0.06268,0.03498,0.76862,0.00825
10,21.0,10.0,0.06444,0.02392,0.24449,0.04196
11,21.0,11.0,0.04834,0.00646,0.73102,0.06474
12,21.0,12.0,0.10445,0.03178,0.37531,0.0655
13,21.0,13.0,0.10498,0.03058,0.31015,0.00532
14,21.0,14.0,0.06365,0.00307,0.55475,0.21589
15,21.0,15.0,0.07045,0.00338,0.73575,0.12331
16,21.0,16.0,0.09366,0.04634,0.75497,0.02491
17,21.0,17.0,0.10777,0.0373,0.98234,0.32644
18,21.0,18.0,0.13616,0.02461,0.0523,0.21303
19,21.0,19.0,0.15379,0.02221,0.86092,0.00207
20,21.0,20.0,0.09448,0.01773,0.20224,0.00726
21,21.0,21.0,0.11116,0.04663,0.91025,0.06616
22,21.0,22.0,0.09854,0.02827,0.01855,0.00695
23,21.0,23.0,0.15184,0.04043,0.95239,0.05755
24,21.0,24.0,0.10927,0.04478,0.46493,0.00249
25,21.0,25.0,0.11029,0.05139,0.38835,0.19833
26,21.0,26.0,0.09133,0.03733,0.86787,0.003
27,21.0,27.0,0.1898,0.02633,0.67058,0.00386
28,21.0,28.0,0.13855,0.08468,0.35368,0.01232
29,21.0,29.0,0.22214,0.06866,0.31595,0.01182
30,21.0,30.0,0.19065,0.05211,0.8971,0.01057
1,22.0,1.0,0.0448,0.00944,0.58385,0.03674
2,22.0,2.0,0.04658,0.02179,0.52522,0.0146
3,22.0,3.0,0.00605,0.00168,0.77186,0.02265
4,22.0,4.0,0.07055,0.01868,0.64639,0.25133
5,22.0,5.0,0.06123,0.04178,0.64558,0.00595
6,22.0,6.0,0.02852,0.01335,0.42291,0.03925
7,22.0,7.0,0.07619,0.00179,0.02505,0.11262
8,22.0,8.0,0.03259,0.02077,0.14771,0.05452
9,22.0,9.0,0.05811,0.02738,0.71722,0.00384
10,22.0,10.0,0.066,0.01732,0.18787,0.00204
11,22.0,11.0,0.09022,0.0013,0.05528,0.17813
12,22.0,12.0,0.10954,0.0268,0.9789,0.00386
13,22.0,13.0,0.14264,0.01018,0.96389,0.11453
14,22.0,14.0,0.07348,0.01243,0.73062,0.37477
15,22.0,15.0,0.06778,0.04113,0.47267,0.07909
16,22.0,16.0,0.1248,0.0374,0.56894,0.00504
17,22.0,17.0,0.10897,0.01452,0.82468,0.02564
18,22.0,18.0,0.16199,0.04597,0.75068,0.02303
19,22.0,19.0,0.08526,0.05818,0.05774,0.00269
20,22.0,20.0,0.13002,0.04179,0.20331,0.31329
21,22.0,21.0,0.08209,0.0396,0.84793,0.0045
22,22.0,22.0,0.1648,0.02929,0.29886,0.02209
23,22.0,23.0,0.12115,0.04826,0.3925,0.0338
24,22.0,24.0,0.10034,0.07618,0.83903,0.25177
25,22.0,25.0,0.06894,0.03733,0.22588,0.26068
26,22.0,26.0,0.17388,0.05063,0.61168,0.00325
27,22.0,27.0,0.15812,0.05957,0.72621,0.04531
28,22.0,28.0,0.14267,0.04395,0.80464,0.00792
29,22.0,29.0,0.2159,0.03599,0.64869,0.00215
30,22.0,30.0,0.14108,0.09275,0.88961,0.15322
1,23.0,1.0,0.00903,0.00165,0.41074,0.05886
2,23.0,2.0,0.09757,0.00823,0.06358,0.00472
3,23.0,3.0,0.02381,0.01983,0.37995,0.01127
4,23.0,4.0,0.0505,0.01194,0.21269,0.03558
5,23.0,5.0,0.08468,0.0247,0.86331,0.01703
6,23.0,6.0,0.02887,0.0188,0.27408,0.03086
7,23.0,7.0,0.05531,0.03731,0.46538,0.00394
8,23.0,8.0,0.06105,0.01342,0.10319,0.01599
9,23.0,9.0,0.06634,0.00105,0.52201,0.17207
10,23.0,10.0,0.08847,0.0027,0.51793,0.18475
11,23.0,11.0,0.06228,0.01017,0.95006,0.00975
12,23.0,12.0,0.07037,0.03674,0.23859,0.003
13,23.0,13.0,0.05558,0.02535,0.11817,0.00815
14,23.0,14.0,0.0754,0.0466,0.96237,0.02353
15,23.0,15.0,0.03681,0.01797,0.59553,0.08078
16,23.0,16.0,0.07203,0.02841,0.09763,0.00253
17,23.0,17.0,0.10417,0.02721,0.77012,0.0126
18,23.0,18.0,0.12161,0.03717,0.44554,0.0594
19,23.0,19.0,0.13514,0.01005,0.68468,0.02442
20,23.0,20.0,0.10115,0.05309,0.70257,0.01339
21,23.0,21.0,0.1387,0.06381,0.13051,0.24465
22,23.0,22.0,0.14881,0.02823,0.75526,0.01012
23,23.0,23.0,0.07138,0.02582,0.35998,0.42758
24,23.0,24.0,0.16583,0.01378,0.23468,0.06185
25,23.0,25.0,0.13384,0.05232,0.56817,0.02501
26,23.0,26.0,0.14196,0.07453,0.53827,0.00866
27,23.0,27.0,0.1254,0.03744,0.84131,0.04178
28,23.0,28.0,0.12412,0.03683,0.23214,0.04107
29,23.0,29.0,0.15497,0.00937,0.61799,0.05615
30,23.0,30.0,0.2202,0.0443,0.39998,0.00207
1,24.0,1.0,0.03718,0.03404,0.42042,0.00649
2,24.0,2.0,0.05572,0.01443,0.03352,0.01638
3,24.0,3.0,0.02299,0.01332,0.26843,0.22826
4,24.0,4.0,0.0441,0.00043,0.49616,0.01417
5,24.0,5.0,0.07475,0.00095,0.53548,0.45354
6,24.0,6.0,0.03195,0.00526,0.93043,0.00719
7,24.0,7.0,0.09181,0.04203,0.35695,0.16248
8,24.0,8.0,0.07835,0.01893,0.10629,0.01913
9,24.0,9.0,0.05602,0.02066,0.00277,0.02169
10,24.0,10.0,0.04531,0.02499,0.49231,0.0054
11,24.0,11.0,0.09856,0.03986,0.0882,0.00813
12,24.0,12.0,0.04211,0.01559,0.42569,0.43087
13,24.0,13.0,0.09333,0.03585,0.98598,0.01775
14,24.0,14.0,0.06116,0.04115,0.12045,0.00377
15,24.0,15.0,0.13038,0.03523,0.52943,0.01466
16,24.0,16.0,0.09153,0.02879,0.85521,0.08169
17,24.0,17.0,0.15978,0.01667,0.14874,0.20712
18,24.0,18.0,0.15007,0.01438,0.32281,0.38335
19,24.0,19.0,0.08497,0.00097,0.37616,0.00836
20,24.0,20.0,0.14017,0.0429,0.95853,0.00873
21,24.0,21.0,0.09118,0.01912,0.12679,0.01283
22,24.0,22.0,0.061,0.04094,0.91501,0.03623
23,24.0,23.0,0.09328,0.01962,0.44918,0.02249
24,24.0,24.0,0.14811,0.04779,0.91033,0.00214
25,24.0,25.0,0.13455,0.03128,0.92431,0.01549
26,24.0,26.0,0.17043,0.0622,0.01199,0.00273
27,24.0,27.0,0.21368,0.05478,0.33805,0.15931
28,24.0,28.0,0.18911,0.03394,0.00522,0.3013
29,24.0,29.0,0.14929,0.04433,0.63935,0.00403
30,24.0,30.0,0.16281,0.03655,0.29772,0.14874
1,25.0,1.0,0.06774,0.00577,0.08235,0.00744
2,25.0,2.0,0.0411,0.00473,0.61555,0.08334
3,25.0,3.0,0.02725,0.01523,0.05698,0.00566
4,25.0,4.0,0.04319,0.02688,0.70431,0.00687
5,25.0,5.0,0.07071,0.01575,0.31066,0.04818
6,25.0,6.0,0.03512,0.01961,0.03851,0.00421
7,25.0,7.0,0.07676,0.02534,0.6232,0.00401
8,25.0,8.0,0.08449,0.02312,0.54374,0.12069
9,25.0,9.0,0.03231,0.03029,0.28609,0.02428
10,25.0,10.0,0.03139,0.0215,0.69028,0.41286
11,25.0,11.0,0.0717,0.02754,0.38756,0.02953
12,25.0,12.0,0.04799,0.00361,0.95747,0.00313
13,25.0,13.0,0.08339,0.00658,0.84294,0.0023
14,25.0,14.0,0.10589,0.02253,0.09751,0.00352
15,25.0,15.0,0.06888,0.0255,0.6812,0.1538
16,25.0,16.0,0.11673,0.024,0.22115,0.01383
17,25.0,17.0,0.07323,0.0334,0.32668,0.02117
18,25.0,18.0,0.07241,0.03258,0.15055,0.03291
19,25.0,19.0,0.07473,0.03953,0.21127,0.29982
20,25.0,20.0,0.13093,0.02583,0.93543,0.00372
21,25.0,21.0,0.1343,0.03485,0.6021,0.07687
22,25.0,22.0,0.07014,0.02451,0.9973,0.40217
23,25.0,23.0,0.09537,0.06899,0.39321,0.00218
24,25.0,24.0,0.15493,0.03533,0.16773,0.26394
25,25.0,25.0,0.14799,0.03273,0.11359,0.05529
26,25.0,26.0,0.09678,0.02879,0.65207,0.1007
27,25.0,27.0,0.12719,0.03949,0.14654,0.20784
28,25.0,28.0,0.17511,0.04056,0.27457,0.04613
29,25.0,29.0,0.17852,0.0389,0.43673,0.3954
30,25.0,30.0,0.15955,0.06072,0.17562,0.0223
1,26.0,1.0,0.03569,0.02713,0.22411,0.00836
2,26.0,2.0,0.08054,0.02497,0.85929,0.005
3,26.0,3.0,0.02494,0.00094,0.31847,0.13508
4,26.0,4.0,0.03463,0.01416,0.41743,0.01802
5,26.0,5.0,0.05208,0.01686,0.41177,0.26171
6,26.0,6.0,0.03581,0.01111,0.40505,0.01155
7,26.0,7.0,0.06278,0.01735,0.51239,0.04824
8,26.0,8.0,0.04448,0.02584,0.13156,0.01743
9,26.0,9.0,0.04301,0.03994,0.95656,0.00487
10,26.0,10.0,0.07037,0.01133,0.05015,0.05885
11,26.0,11.0,0.07909,0.01438,0.6277,0.01717
12,26.0,12.0,0.06523,0.0234,0.79346,0.00419
13,26.0,13.0,0.0817,0.03121,0.13477,0.00465
14,26.0,14.0,0.17844,0.00869,0.14013,0.00306
15,26.0,15.0,0.07509,0.01512,0.33056,0.00204
16,26.0,16.0,0.13502,0.05624,0.27405,0.10801
17,26.0,17.0,0.05827,0.02326,0.26281,0.01425
18,26.0,18.0,0.11791,0.03544,0.73655,0.02251
19,26.0,19.0,0.04313,0.03809,0.6446,0.00418
20,26.0,20.0,0.08898,0.03811,0.64844,0.24697
21,26.0,21.0,0.11195,0.01168,0.39421,0.00296
22,26.0,22.0,0.09121,0.03609,0.3939,0.02527
23,26.0,23.0,0.13508,0.05146,0.67468,0.01183
24,26.0,24.0,0.08192,0.0264,0.40654,0.00219
25,26.0,25.0,0.10742,0.03692,0.36782,0.27163
26,26.0,26.0,0.10531,0.06585,0.01374,0.00367
27,26.0,27.0,0.19193,0.04207,0.3401,0.20435
28,26.0,28.0,0.17347,0.04514,0.38392,0.0027
29,26.0,29.0,0.19634,0.02762,0.47935,0.15278
30,26.0,30.0,0.15228,0.05052,0.09852,0.00768
1,27.0,1.0,0.02148,0.00664,0.03695,0.00587
2,27.0,2.0,0.02674,0.00722,0.89445,0.00236
3,27.0,3.0,0.03288,0.02563,0.81696,0.40037
4,27.0,4.0,0.07654,0.02698,0.40758,0.48554
5,27.0,5.0,0.07177,0.03298,0.2275,0.42155
6,27.0,6.0,0.01998,0.01413,0.31791,0.24085
7,27.0,7.0,0.04711,0.01582,0.77437,0.02076
8,27.0,8.0,0.03763,0.02562,0.5637,0.13882
9,27.0,9.0,0.03018,0.01268,0.6132,0.03585
10,27.0,10.0,0.0718,0.01264,0.7718,0.01256
11,27.0,11.0,0.09102,0.01186,0.95278,0.00325
12,27.0,12.0,0.04994,0.03326,0.59723,0.00498
13,27.0,13.0,0.10978,0.04241,0.29389,0.04397
14,27.0,14.0,0.13524,0.01781,0.89072,0.03867
15,27.0,15.0,0.07263,0.04222,0.63408,0.0042
16,27.0,16.0,0.08586,0.04424,0.51816,0.01065
17,27.0,17.0,0.1071,0.06503,0.762,0.00348
18,27.0,18.0,0.13855,0.03504,0.79087,0.00218
19,27.0,19.0,0.04961,0.02843,0.91812,0.13854
20,27.0,20.0,0.07155,0.0457,0.32212,0.08466
21,27.0,21.0,0.11418,0.04082,0.89218,0.21669
