,n_com,I,C,M,R,L
9,839.0,9.0,0.09276,0.03556,0.7561,0.19784
10,839.0,10.0,0.19799,0.05064,0.95547,0.1055
1,840.0,1.0,0.02931,0.01059,0.71606,0.00962
2,840.0,2.0,0.02225,0.01713,0.5402,0.17443
3,840.0,3.0,0.071,0.01642,0.49007,0.11733
4,840.0,4.0,0.029,0.01757,0.30515,0.36045
5,840.0,5.0,0.10633,0.00629,0.31193,0.34637
6,840.0,6.0,0.08199,0.03357,0.94805,0.05946
7,840.0,7.0,0.11043,0.02279,0.71711,0.20865
8,840.0,8.0,0.03842,0.03285,0.06103,0.02195
9,840.0,9.0,0.14739,0.04941,0.97514,0.04098
10,840.0,10.0,0.15845,0.06112,0.37362,0.20301
1,841.0,1.0,0.12994,0.02542,0.41354,0.02151
2,841.0,2.0,0.03986,0.00517,0.075,0.20128
3,841.0,3.0,0.08653,0.02257,0.47367,0.00543
4,841.0,4.0,0.02157,0.00563,0.64391,0.29793
5,841.0,5.0,0.0588,0.03149,0.59768,0.02328
6,841.0,6.0,0.12591,0.03461,0.32754,0.00541
7,841.0,7.0,0.06505,0.04993,0.60629,0.20754
8,841.0,8.0,0.12982,0.03823,0.60663,0.12783
9,841.0,9.0,0.1541,0.04307,0.39287,0.0193
10,841.0,10.0,0.13921,0.04086,0.07345,0.09432
1,842.0,1.0,0.02093,0.00619,0.40762,0.02139
2,842.0,2.0,0.04795,0.0208,0.81011,0.46331
3,842.0,3.0,0.0867,0.03054,0.02035,0.12634
4,842.0,4.0,0.04097,0.03512,0.06835,0.3935
5,842.0,5.0,0.111,0.00873,0.32245,0.01925
6,842.0,6.0,0.09424,0.02727,0.01679,0.01614
7,842.0,7.0,0.11725,0.02218,0.12915,0.00498
8,842.0,8.0,0.08406,0.0073,0.83128,0.07026
9,842.0,9.0,0.09723,0.01333,0.97236,0.13942
10,842.0,10.0,0.16826,0.04559,0.45941,0.49855
1,843.0,1.0,0.06661,0.00109,0.18007,0.04651
2,843.0,2.0,0.02158,0.01892,0.72755,0.00802
3,843.0,3.0,0.02887,0.01986,0.37895,0.01211
4,843.0,4.0,0.09715,0.04146,0.65661,0.30787
5,843.0,5.0,0.07029,0.00953,0.70346,0.05154
6,843.0,6.0,0.0595,0.03851,0.3596,0.00689
7,843.0,7.0,0.08456,0.02202,0.22572,0.02226
8,843.0,8.0,0.11545,0.05318,0.72813,0.06775
9,843.0,9.0,0.142,0.05355,0.93229,0.03244
10,843.0,10.0,0.11921,0.04194,0.37453,0.0088
1,844.0,1.0,0.02739,0.02399,0.12198,0.10748
2,844.0,2.0,0.00628,0.00408,0.78498,0.01487
3,844.0,3.0,0.0905,0.02844,0.67281,0.01015
4,844.0,4.0,0.06631,0.0152,0.55846,0.22694
5,844.0,5.0,0.08836,0.03638,0.90355,0.02363
6,844.0,6.0,0.14329,0.02257,0.29084,0.17078
7,844.0,7.0,0.11495,0.02738,0.23726,0.0481
8,844.0,8.0,0.15522,0.03863,0.17238,0.00349
9,844.0,9.0,0.13956,0.04821,0.70349,0.14218
10,844.0,10.0,0.16502,0.04858,0.74534,0.36999
1,845.0,1.0,0.05226,0.01112,0.07178,0.01006
2,845.0,2.0,0.04592,0.01377,0.06159,0.21261
3,845.0,3.0,0.01544,0.01201,0.82818,0.08828
4,845.0,4.0,0.12395,0.02256,0.80512,0.3259
5,845.0,5.0,0.05752,0.0216,0.70036,0.16534
6,845.0,6.0,0.16357,0.04112,0.42378,0.0058
7,845.0,7.0,0.18453,0.02357,0.55965,0.03298
8,845.0,8.0,0.1576,0.02018,0.61249,0.21778
9,845.0,9.0,0.16593,0.06422,0.04569,0.00435
10,845.0,10.0,0.18721,0.06087,0.71741,0.23843
1,846.0,1.0,0.05193,0.03319,0.28458,0.00781
2,846.0,2.0,0.0549,0.03221,0.92741,0.19059
3,846.0,3.0,0.04242,0.02399,0.73144,0.02768
4,846.0,4.0,0.11004,0.01349,0.93876,0.03384
5,846.0,5.0,0.10051,0.01804,0.16435,0.03954
6,846.0,6.0,0.09193,0.03091,0.33644,0.25086
7,846.0,7.0,0.052,0.02877,0.41285,0.2159
8,846.0,8.0,0.13485,0.02582,0.33704,0.3407
9,846.0,9.0,0.13172,0.04696,0.54932,0.01675
10,846.0,10.0,0.11082,0.02674,0.3726,0.02387
1,847.0,1.0,0.0415,0.01401,0.16308,0.00717
2,847.0,2.0,0.03351,0.02091,0.50808,0.00204
3,847.0,3.0,0.03872,0.03154,0.35327,0.00337
4,847.0,4.0,0.0614,0.02531,0.1176,0.21837
5,847.0,5.0,0.032,0.01576,0.06023,0.00418
6,847.0,6.0,0.06024,0.01504,0.41955,0.01222
7,847.0,7.0,0.13544,0.05735,0.56701,0.01665
8,847.0,8.0,0.11338,0.05655,0.47066,0.01436
9,847.0,9.0,0.11927,0.04039,0.18977,0.32047
10,847.0,10.0,0.1749,0.02837,0.86351,0.00454
1,848.0,1.0,0.03402,0.0187,0.35862,0.18104
2,848.0,2.0,0.053,0.00102,0.05385,0.00254
3,848.0,3.0,0.06217,0.02848,0.8266,0.0094
4,848.0,4.0,0.06275,0.0419,0.77774,0.03216
5,848.0,5.0,0.10588,0.01295,0.19098,0.10268
6,848.0,6.0,0.10941,0.03261,0.6333,0.00688
7,848.0,7.0,0.1027,0.03742,0.46133,0.1568
8,848.0,8.0,0.10311,0.05853,0.3243,0.00712
9,848.0,9.0,0.15715,0.05099,0.52519,0.26132
10,848.0,10.0,0.15145,0.04944,0.82276,0.00326
1,849.0,1.0,0.01688,0.0008,0.78247,0.00618
2,849.0,2.0,0.02071,0.01405,0.08077,0.11437
3,849.0,3.0,0.06522,0.00922,0.08304,0.35993
4,849.0,4.0,0.08875,0.02773,0.47822,0.0072
5,849.0,5.0,0.09239,0.00575,0.61646,0.0233
6,849.0,6.0,0.07129,0.0382,0.75168,0.05201
7,849.0,7.0,0.165,0.02432,0.05788,0.00577
8,849.0,8.0,0.18812,0.01797,0.91962,0.01272
9,849.0,9.0,0.21084,0.04189,0.79536,0.01601
10,849.0,10.0,0.19863,0.03949,0.97388,0.00418
1,850.0,1.0,0.06955,0.00352,0.26415,0.00259
2,850.0,2.0,0.06472,0.0094,0.88517,0.04135
3,850.0,3.0,0.02046,0.00636,0.22136,0.00283
4,850.0,4.0,0.03334,0.01288,0.49966,0.04213
5,850.0,5.0,0.07166,0.03694,0.35932,0.00268
6,850.0,6.0,0.04894,0.00776,0.74353,0.01038
7,850.0,7.0,0.08329,0.01905,0.59327,0.14149
8,850.0,8.0,0.12024,0.01853,0.94773,0.00753
9,850.0,9.0,0.14923,0.02588,0.93155,0.00551
10,850.0,10.0,0.17466,0.05246,0.30727,0.01077
1,851.0,1.0,0.062,0.01588,0.71259,0.01476
2,851.0,2.0,0.05715,0.00975,0.98995,0.03703
3,851.0,3.0,0.08828,0.00208,0.81458,0.07913
4,851.0,4.0,0.12715,0.02364,0.2724,0.09426
5,851.0,5.0,0.08142,0.04318,0.67159,0.00434
6,851.0,6.0,0.08899,0.02661,0.64734,0.00389
7,851.0,7.0,0.0853,0.03935,0.13414,0.11427
8,851.0,8.0,0.15763,0.04322,0.28751,0.00349
9,851.0,9.0,0.17029,0.06259,0.91124,0.11948
10,851.0,10.0,0.16319,0.06877,0.1018,0.10021
1,852.0,1.0,0.034,0.00295,0.43598,0.00952
2,852.0,2.0,0.11565,0.00077,0.00718,0.00225
3,852.0,3.0,0.06343,0.03241,0.33729,0.00583
4,852.0,4.0,0.02217,0.01687,0.46961,0.00395
5,852.0,5.0,0.12759,0.01855,0.10931,0.14801
6,852.0,6.0,0.11694,0.03646,0.78379,0.0164
7,852.0,7.0,0.13582,0.04153,0.3707,0.01444
8,852.0,8.0,0.07582,0.04041,0.19765,0.40414
9,852.0,9.0,0.21099,0.02382,0.7841,0.03577
10,852.0,10.0,0.1923,0.05877,0.70099,0.29806
1,853.0,1.0,0.03825,0.02126,0.04639,0.20488
2,853.0,2.0,0.09354,0.03169,0.57357,0.00396
3,853.0,3.0,0.03702,0.02936,0.9192,0.26296
4,853.0,4.0,0.10194,0.02092,0.14069,0.19071
5,853.0,5.0,0.05558,0.02186,0.89236,0.04318
6,853.0,6.0,0.08204,0.02365,0.80709,0.00345
7,853.0,7.0,0.16823,0.05001,0.16418,0.08622
8,853.0,8.0,0.09964,0.03172,0.77536,0.00414
9,853.0,9.0,0.14727,0.05706,0.59452,0.00278
10,853.0,10.0,0.17521,0.04434,0.59774,0.45166
1,854.0,1.0,0.0411,0.00292,0.16629,0.00961
2,854.0,2.0,0.07555,0.00917,0.20372,0.01807
3,854.0,3.0,0.04643,0.0195,0.25332,0.4002
4,854.0,4.0,0.10627,0.01721,0.39375,0.00473
5,854.0,5.0,0.06543,0.02522,0.48344,0.24431
6,854.0,6.0,0.08482,0.03491,0.2266,0.05134
7,854.0,7.0,0.17515,0.03953,0.33065,0.00572
8,854.0,8.0,0.0961,0.03988,0.11983,0.03238
9,854.0,9.0,0.22829,0.05764,0.23463,0.33731
10,854.0,10.0,0.12603,0.04741,0.28853,0.0086
1,855.0,1.0,0.01522,0.01392,0.96316,0.01622
2,855.0,2.0,0.06137,0.00462,0.66561,0.01594
3,855.0,3.0,0.06392,0.03375,0.30024,0.00345
4,855.0,4.0,0.04033,0.02694,0.05833,0.42304
5,855.0,5.0,0.05373,0.01743,0.89462,0.0286
6,855.0,6.0,0.07445,0.01508,0.3156,0.00392
7,855.0,7.0,0.18473,0.04424,0.01921,0.00814
8,855.0,8.0,0.136,0.05267,0.85724,0.09977
9,855.0,9.0,0.11436,0.06209,0.03938,0.00376
10,855.0,10.0,0.09597,0.06567,0.24236,0.00448
1,856.0,1.0,0.0365,0.01508,0.81579,0.00317
2,856.0,2.0,0.02988,0.02108,0.74241,0.03911
3,856.0,3.0,0.07927,0.01716,0.92134,0.01062
4,856.0,4.0,0.0631,0.02393,0.10922,0.1601
5,856.0,5.0,0.07662,0.02278,0.76067,0.05345
6,856.0,6.0,0.07406,0.02547,0.29996,0.24569
7,856.0,7.0,0.0707,0.02471,0.64611,0.09847
8,856.0,8.0,0.1436,0.03334,0.8603,0.00545
9,856.0,9.0,0.15368,0.04663,0.61341,0.00552
10,856.0,10.0,0.15843,0.05588,0.30367,0.13539
1,857.0,1.0,0.01491,0.00115,0.51971,0.00649
2,857.0,2.0,0.02185,0.01086,0.62213,0.03155
3,857.0,3.0,0.03184,0.01379,0.43416,0.01978
4,857.0,4.0,0.10055,0.01311,0.13998,0.028
5,857.0,5.0,0.08931,0.02928,0.93302,0.165
6,857.0,6.0,0.05981,0.04788,0.70691,0.05774
7,857.0,7.0,0.10496,0.03272,0.88896,0.00224
8,857.0,8.0,0.10569,0.02531,0.62813,0.18685
9,857.0,9.0,0.18363,0.03791,0.62532,0.14294
10,857.0,10.0,0.19719,0.03597,0.1322,0.00325
1,858.0,1.0,0.05978,0.0167,0.57789,0.10105
2,858.0,2.0,0.04607,0.02241,0.89662,0.04295
3,858.0,3.0,0.09343,0.04182,0.4377,0.02018
4,858.0,4.0,0.07517,0.01192,0.824,0.02186
5,858.0,5.0,0.09776,0.03293,0.23618,0.00777
6,858.0,6.0,0.05965,0.04552,0.92288,0.03718
7,858.0,7.0,0.12774,0.05383,0.84798,0.00337
8,858.0,8.0,0.16944,0.02423,0.80408,0.13337
9,858.0,9.0,0.23596,0.02883,0.69703,0.01556
10,858.0,10.0,0.17217,0.05135,0.39077,0.0351
1,859.0,1.0,0.05596,0.00233,0.2684,0.08939
2,859.0,2.0,0.0503,0.01211,0.54887,0.02622
3,859.0,3.0,0.02773,0.00563,0.26843,0.02164
4,859.0,4.0,0.07804,0.01956,0.66766,0.08377
5,859.0,5.0,0.07429,0.0021,0.78141,0.02275
6,859.0,6.0,0.03813,0.01911,0.27195,0.06474
7,859.0,7.0,0.08214,0.03246,0.20095,0.04714
8,859.0,8.0,0.14689,0.02912,0.99543,0.03176
9,859.0,9.0,0.15886,0.04622,0.76117,0.0066
10,859.0,10.0,0.13422,0.03149,0.53527,0.00273
1,860.0,1.0,0.03671,0.02917,0.03978,0.48426
2,860.0,2.0,0.03414,0.02498,0.13761,0.00775
3,860.0,3.0,0.08488,0.02265,0.99875,0.00875
4,860.0,4.0,0.09929,0.02684,0.30466,0.0172
5,860.0,5.0,0.10359,0.00019,0.8937,0.14708
6,860.0,6.0,0.08851,0.04425,0.72926,0.11662
7,860.0,7.0,0.09654,0.0362,0.12182,0.15267
8,860.0,8.0,0.15115,0.02666,0.68686,0.01128
9,860.0,9.0,0.09534,0.03504,0.10523,0.12326
10,860.0,10.0,0.19184,0.0493,0.0253,0.18538
1,861.0,1.0,0.04011,0.01378,0.0434,0.20559
2,861.0,2.0,0.06686,0.00375,0.18437,0.00417
3,861.0,3.0,0.04487,0.02466,0.50693,0.00433
4,861.0,4.0,0.13255,0.01556,0.81582,0.02658
5,861.0,5.0,0.14363,0.02313,0.76259,0.00627
6,861.0,6.0,0.17307,0.02708,0.3144,0.0114
7,861.0,7.0,0.12114,0.01541,0.00699,0.00322
8,861.0,8.0,0.10887,0.03281,0.68512,0.04385
9,861.0,9.0,0.11475,0.0303,0.40009,0.00459
10,861.0,10.0,0.17146,0.02715,0.43294,0.01272
1,862.0,1.0,0.01975,0.01089,0.39998,0.07388
2,862.0,2.0,0.02807,0.01724,0.46053,0.00668
3,862.0,3.0,0.02835,0.02829,0.64601,0.00386
4,862.0,4.0,0.07791,0.01796,0.71576,0.33072
5,862.0,5.0,0.09131,0.0021,0.92027,0.03432
6,862.0,6.0,0.1016,0.01763,0.01859,0.01001
7,862.0,7.0,0.13544,0.05246,0.76606,0.01734
8,862.0,8.0,0.08777,0.01914,0.71528,0.23316
9,862.0,9.0,0.19988,0.03576,0.91109,0.0057
10,862.0,10.0,0.15344,0.06116,0.89155,0.05985
1,863.0,1.0,0.04255,0.01742,0.32923,0.2211
2,863.0,2.0,0.04323,0.01368,0.0821,0.10535
3,863.0,3.0,0.0372,0.01014,0.6159,0.00327
4,863.0,4.0,0.05642,0.0031,0.18308,0.04072
5,863.0,5.0,0.06713,0.03494,0.78008,0.46776
6,863.0,6.0,0.08734,0.02193,0.24018,0.07497
7,863.0,7.0,0.05691,0.02229,0.02546,0.00364
8,863.0,8.0,0.14564,0.01725,0.60728,0.08392
9,863.0,9.0,0.07872,0.00986,0.32082,0.0145
10,863.0,10.0,0.19242,0.03988,0.59384,0.03928
1,864.0,1.0,0.03758,0.03334,0.5591,0.05802
2,864.0,2.0,0.02857,0.00733,0.60892,0.40028
3,864.0,3.0,0.01918,0.01233,0.26043,0.01057
4,864.0,4.0,0.11453,0.02138,0.84878,0.00666
5,864.0,5.0,0.12423,0.05738,0.37048,0.00989
6,864.0,6.0,0.12326,0.03085,0.06215,0.02451
7,864.0,7.0,0.18827,0.03145,0.64021,0.04194
8,864.0,8.0,0.1878,0.05222,0.34089,0.0359
9,864.0,9.0,0.10371,0.02356,0.01875,0.0452
10,864.0,10.0,0.17592,0.06948,0.06004,0.30183
1,865.0,1.0,0.05183,0.00098,0.36623,0.1321
2,865.0,2.0,0.02799,0.0039,0.38813,0.00357
3,865.0,3.0,0.05436,0.03597,0.12781,0.05254
4,865.0,4.0,0.07513,0.01033,0.6243,0.00355
5,865.0,5.0,0.1628,0.04731,0.50076,0.01418
6,865.0,6.0,0.09295,0.03227,0.78142,0.07028
7,865.0,7.0,0.12724,0.01752,0.67361,0.29008
8,865.0,8.0,0.13022,0.01973,0.58525,0.00981
9,865.0,9.0,0.12354,0.03344,0.10529,0.01311
10,865.0,10.0,0.1847,0.05808,0.33304,0.00275
1,866.0,1.0,0.03344,0.01099,0.69001,0.00675
2,866.0,2.0,0.01443,0.00863,0.06026,0.11011
3,866.0,3.0,0.02832,0.02378,0.97967,0.41237
4,866.0,4.0,0.0703,0.01049,0.65105,0.13882
5,866.0,5.0,0.12962,0.02383,0.20353,0.02051
6,866.0,6.0,0.11048,0.03805,0.51657,0.12271
7,866.0,7.0,0.07896,0.03933,0.35967,0.02263
8,866.0,8.0,0.12612,0.01815,0.60283,0.17133
9,866.0,9.0,0.1245,0.05655,0.3536,0.4703
10,866.0,10.0,0.17501,0.03648,0.95381,0.10937
1,867.0,1.0,0.01072,0.01057,0.96511,0.06662
2,867.0,2.0,0.01885,0.00434,0.28867,0.00359
3,867.0,3.0,0.02914,0.01405,0.20457,0.00483
4,867.0,4.0,0.13904,0.04176,0.31566,0.03051
5,867.0,5.0,0.05626,0.00791,0.13057,0.00353
6,867.0,6.0,0.13302,0.00984,0.68753,0.13527
7,867.0,7.0,0.05812,0.031,0.96836,0.03423
8,867.0,8.0,0.12879,0.03325,0.73292,0.00217
9,867.0,9.0,0.14021,0.02708,0.6405,0.40681
10,867.0,10.0,0.17764,0.01405,0.91308,0.00277
1,868.0,1.0,0.03732,0.00242,0.4237,0.00444
2,868.0,2.0,0.00682,0.00549,0.40568,0.02791
3,868.0,3.0,0.05773,0.00201,0.26202,0.00226
4,868.0,4.0,0.0433,0.02991,0.13681,0.03315
5,868.0,5.0,0.11578,0.02672,0.81274,0.0755
6,868.0,6.0,0.12668,0.03141,0.22519,0.37633
7,868.0,7.0,0.09219,0.02485,0.57405,0.02742
8,868.0,8.0,0.19372,0.03212,0.34316,0.10609
9,868.0,9.0,0.11412,0.05577,0.56055,0.00389
10,868.0,10.0,0.20453,0.06131,0.90865,0.06497
1,869.0,1.0,0.0312,0.01872,0.5531,0.087
2,869.0,2.0,0.05316,0.02005,0.46489,0.07124
3,869.0,3.0,0.03106,0.00228,0.96557,0.45501
4,869.0,4.0,0.10762,0.03887,0.70321,0.05517
5,869.0,5.0,0.03869,0.03607,0.49783,0.02545
6,869.0,6.0,0.15265,0.0405,0.48689,0.23562
7,869.0,7.0,0.13809,0.01143,0.49029,0.01872
8,869.0,8.0,0.16537,0.04134,0.08129,0.00341
9,869.0,9.0,0.1291,0.03691,0.01761,0.05851
10,869.0,10.0,0.08805,0.05565,0.58616,0.00336
1,870.0,1.0,0.08213,0.04855,0.49217,0.03829
2,870.0,2.0,0.03759,0.01662,0.93347,0.00663
3,870.0,3.0,0.03678,0.01005,0.53397,0.01975
4,870.0,4.0,0.07407,0.03473,0.79699,0.11064
5,870.0,5.0,0.09815,0.0451,0.59386,0.09184
6,870.0,6.0,0.09476,0.03756,0.67569,0.00581
7,870.0,7.0,0.10204,0.0433,0.29567,0.00749
8,870.0,8.0,0.11382,0.04518,0.53157,0.02822
9,870.0,9.0,0.12584,0.03978,0.8028,0.18831
10,870.0,10.0,0.21715,0.05438,0.82666,0.00465
1,871.0,1.0,0.04266,0.01585,0.94506,0.34188
2,871.0,2.0,0.07886,0.00923,0.36762,0.01764
3,871.0,3.0,0.02957,0.01957,0.16949,0.13955
4,871.0,4.0,0.05825,0.02457,0.98127,0.00371
5,871.0,5.0,0.12823,0.02093,0.97989,0.01253
6,871.0,6.0,0.11581,0.0285,0.75111,0.11209
7,871.0,7.0,0.13136,0.01783,0.06182,0.00744
8,871.0,8.0,0.1203,0.05489,0.80538,0.00725
9,871.0,9.0,0.17534,0.03119,0.99202,0.08452
10,871.0,10.0,0.16567,0.06122,0.74363,0.00471
1,872.0,1.0,0.03954,0.01216,0.9231,0.13398
2,872.0,2.0,0.03398,0.01009,0.05681,0.09064
3,872.0,3.0,0.1192,0.00155,0.70563,0.03339
4,872.0,4.0,0.06922,0.01881,0.36639,0.01584
5,872.0,5.0,0.10177,0.01513,0.99766,0.05583
6,872.0,6.0,0.08206,0.06425,0.13268,0.01139
7,872.0,7.0,0.10693,0.05579,0.93795,0.05618
8,872.0,8.0,0.10585,0.05573,0.9516,0.00473
9,872.0,9.0,0.13552,0.05171,0.91256,0.00381
10,872.0,10.0,0.16939,0.05644,0.64326,0.00209
1,873.0,1.0,0.01568,0.00993,0.25755,0.26099
2,873.0,2.0,0.01641,0.00708,0.33343,0.47752
3,873.0,3.0,0.09962,0.02613,0.73879,0.07395
4,873.0,4.0,0.0399,0.0374,0.87393,0.00536
5,873.0,5.0,0.07505,0.03361,0.39504,0.00226
6,873.0,6.0,0.11187,0.03276,0.81201,0.00416
7,873.0,7.0,0.14339,0.01181,0.45772,0.0184
8,873.0,8.0,0.10862,0.05309,0.95364,0.05367
9,873.0,9.0,0.15325,0.02457,0.29361,0.00853
10,873.0,10.0,0.19809,0.0305,0.38206,0.10738
1,874.0,1.0,0.07227,0.02239,0.70893,0.15235
2,874.0,2.0,0.10091,0.0399,0.74932,0.15181
3,874.0,3.0,0.05136,0.03167,0.3981,0.18785
4,874.0,4.0,0.04609,0.00867,0.85918,0.00589
5,874.0,5.0,0.09573,0.02036,0.27839,0.22345
6,874.0,6.0,0.06985,0.02571,0.67071,0.06735
7,874.0,7.0,0.07255,0.04506,0.79671,0.07969
8,874.0,8.0,0.13197,0.06272,0.37552,0.23441
9,874.0,9.0,0.16057,0.07692,0.51692,0.00517
10,874.0,10.0,0.21063,0.06694,0.61441,0.31508
1,875.0,1.0,0.02818,0.02695,0.39306,0.22042
2,875.0,2.0,0.04101,0.00682,0.00479,0.04414
3,875.0,3.0,0.08344,0.02129,0.02137,0.03175
4,875.0,4.0,0.07485,0.00023,0.95289,0.00209
5,875.0,5.0,0.11594,0.02228,0.08907,0.02132
6,875.0,6.0,0.1751,0.03357,0.30057,0.02031
7,875.0,7.0,0.06089,0.0403,0.42806,0.00227
8,875.0,8.0,0.09285,0.01391,0.60896,0.14174
9,875.0,9.0,0.11295,0.02792,0.85057,0.00905
10,875.0,10.0,0.13901,0.04364,0.01917,0.00509
1,876.0,1.0,0.0793,0.02544,0.63881,0.00449
2,876.0,2.0,0.04859,0.00698,0.89035,0.00352
3,876.0,3.0,0.06113,0.01619,0.15075,0.39178
4,876.0,4.0,0.02612,0.00396,0.98536,0.02615
5,876.0,5.0,0.08571,0.02692,0.28158,0.0069
6,876.0,6.0,0.11439,0.05351,0.79667,0.11774
7,876.0,7.0,0.15101,0.03426,0.33593,0.00564
8,876.0,8.0,0.12096,0.0378,0.83361,0.00314
9,876.0,9.0,0.14354,0.02505,0.80922,0.03763
10,876.0,10.0,0.13436,0.03407,0.35891,0.00361
1,877.0,1.0,0.0311,0.00056,0.89813,0.00536
2,877.0,2.0,0.06954,0.02772,0.4897,0.00389
3,877.0,3.0,0.03077,0.00163,0.45933,0.04364
4,877.0,4.0,0.04518,0.00501,0.53986,0.19999
5,877.0,5.0,0.07831,0.04321,0.38603,0.01769
6,877.0,6.0,0.09859,0.02773,0.88173,0.00293
7,877.0,7.0,0.12309,0.03887,0.97586,0.00843
8,877.0,8.0,0.16467,0.04335,0.86808,0.11088
9,877.0,9.0,0.20149,0.04965,0.72008,0.07086
10,877.0,10.0,0.13186,0.06998,0.79026,0.00442
1,878.0,1.0,0.05772,0.00859,0.45906,0.00313
2,878.0,2.0,0.06807,0.01459,0.33105,0.02902
3,878.0,3.0,0.09394,0.00255,0.81307,0.12127
4,878.0,4.0,0.09844,0.01188,0.7148,0.00283
5,878.0,5.0,0.12606,0.035,0.3206,0.0086
6,878.0,6.0,0.12419,0.03871,0.75637,0.00245
7,878.0,7.0,0.07599,0.02048,0.61647,0.10336
8,878.0,8.0,0.08397,0.02501,0.87247,0.0689
9,878.0,9.0,0.09665,0.03922,0.51113,0.00243
10,878.0,10.0,0.16878,0.06257,0.66189,0.01238
1,879.0,1.0,0.06486,0.01023,0.99545,0.0026
2,879.0,2.0,0.0307,0.02314,0.8405,0.00796
3,879.0,3.0,0.10271,0.01564,0.17838,0.14486
4,879.0,4.0,0.13968,0.03843,0.83915,0.01055
5,879.0,5.0,0.07653,0.03342,0.29871,0.42372
6,879.0,6.0,0.10695,0.00258,0.3164,0.00594
7,879.0,7.0,0.15291,0.04435,0.31976,0.00849
8,879.0,8.0,0.13379,0.04051,0.48457,0.12175
9,879.0,9.0,0.23051,0.02257,0.49885,0.1362
10,879.0,10.0,0.19379,0.03878,0.44623,0.0239
1,880.0,1.0,0.06499,0.01818,0.86314,0.32264
2,880.0,2.0,0.06814,0.03431,0.47422,0.03464
3,880.0,3.0,0.05845,0.01734,0.86871,0.00296
4,880.0,4.0,0.12342,0.01777,0.37598,0.36639
5,880.0,5.0,0.07615,0.02564,0.41279,0.00802
6,880.0,6.0,0.13964,0.06219,0.52051,0.0328
7,880.0,7.0,0.10893,0.03129,0.34934,0.0028
8,880.0,8.0,0.19303,0.03827,0.0505,0.18897
9,880.0,9.0,0.15425,0.03569,0.3308,0.06068
10,880.0,10.0,0.11074,0.04228,0.90161,0.00324
1,881.0,1.0,0.04546,0.01922,0.72112,0.26323
2,881.0,2.0,0.04701,0.01294,0.71821,0.01817
3,881.0,3.0,0.0209,0.00272,0.53571,0.01619
4,881.0,4.0,0.05706,0.03424,0.03598,0.00925
5,881.0,5.0,0.11473,0.01297,0.82764,0.35728
6,881.0,6.0,0.06569,0.03607,0.15293,0.0307
7,881.0,7.0,0.05625,0.04472,0.89203,0.23873
8,881.0,8.0,0.17809,0.03633,0.41871,0.03747
9,881.0,9.0,0.18467,0.04322,0.04816,0.01453
10,881.0,10.0,0.16956,0.05596,0.51574,0.00489
1,882.0,1.0,0.02589,0.01938,0.55218,0.0173
2,882.0,2.0,0.05611,0.0345,0.49813,0.00331
3,882.0,3.0,0.13483,0.04289,0.01166,0.04722
4,882.0,4.0,0.05043,0.02883,0.90486,0.02392
5,882.0,5.0,0.09433,0.00858,0.20212,0.00243
6,882.0,6.0,0.12689,0.04585,0.06283,0.19595
7,882.0,7.0,0.10132,0.02993,0.16477,0.14569
8,882.0,8.0,0.16629,0.05613,0.80988,0.22162
9,882.0,9.0,0.20992,0.01982,0.1259,0.12041
10,882.0,10.0,0.15072,0.03898,0.92212,0.00336
1,883.0,1.0,0.01548,0.00948,0.81305,0.38249
2,883.0,2.0,0.05461,0.00366,0.04682,0.35113
3,883.0,3.0,0.11295,0.01155,0.20141,0.00595
4,883.0,4.0,0.05242,0.00963,0.81082,0.00393
5,883.0,5.0,0.09251,0.0307,0.92613,0.00699
6,883.0,6.0,0.08435,0.03139,0.9347,0.01056
7,883.0,7.0,0.16219,0.04788,0.52059,0.26796
8,883.0,8.0,0.1333,0.06884,0.26705,0.03867
9,883.0,9.0,0.16457,0.0521,0.79613,0.01175
10,883.0,10.0,0.18218,0.0441,0.02308,0.00471
1,884.0,1.0,0.04854,0.01926,0.79334,0.41876
2,884.0,2.0,0.05677,0.00075,0.96763,0.04684
3,884.0,3.0,0.11253,0.00926,0.25324,0.00216
4,884.0,4.0,0.03785,0.03681,0.16813,0.0314
5,884.0,5.0,0.03096,0.02102,0.82428,0.05497
6,884.0,6.0,0.06942,0.02809,0.7773,0.04345
7,884.0,7.0,0.15852,0.04079,0.43466,0.30103
8,884.0,8.0,0.15055,0.03988,0.57763,0.03071
9,884.0,9.0,0.13372,0.05426,0.13902,0.02463
10,884.0,10.0,0.17134,0.03988,0.52398,0.03856
1,885.0,1.0,0.02924,0.02085,0.65869,0.06898
2,885.0,2.0,0.06323,0.00916,0.86806,0.00448
3,885.0,3.0,0.07911,0.02888,0.63842,0.48947
4,885.0,4.0,0.06693,0.02322,0.04541,0.02934
5,885.0,5.0,0.0764,0.02216,0.67494,0.00241
6,885.0,6.0,0.08431,0.0193,0.16774,0.48334
7,885.0,7.0,0.12777,0.05145,0.5441,0.19565
8,885.0,8.0,0.15079,0.02922,0.30091,0.2473
9,885.0,9.0,0.18303,0.0337,0.14143,0.11154
10,885.0,10.0,0.18175,0.04031,0.92053,0.0506
1,886.0,1.0,0.0464,0.01928,0.8518,0.00267
2,886.0,2.0,0.06825,0.00832,0.64211,0.19684
3,886.0,3.0,0.07492,0.04428,0.01368,0.00361
4,886.0,4.0,0.0933,0.02896,0.81836,0.07107
